id,label,gender,age,mask,path
012974,1,0,1,0,../input/data/train/images/004336_male_Asian_35/mask3.jpg
012975,1,0,1,0,../input/data/train/images/004336_male_Asian_35/mask1.jpg
012976,1,0,1,0,../input/data/train/images/004336_male_Asian_35/mask2.jpg
012977,1,0,1,0,../input/data/train/images/004336_male_Asian_35/mask5.jpg
012978,5,1,2,0,../input/data/train/images/004339_female_Asian_60/mask4.jpg
012979,17,1,2,2,../input/data/train/images/004339_female_Asian_60/normal.jpg
012980,11,1,2,1,../input/data/train/images/004339_female_Asian_60/incorrect_mask.jpg
012981,5,1,2,0,../input/data/train/images/004339_female_Asian_60/mask3.jpg
012982,5,1,2,0,../input/data/train/images/004339_female_Asian_60/mask1.jpg
012983,5,1,2,0,../input/data/train/images/004339_female_Asian_60/mask2.jpg
012984,5,1,2,0,../input/data/train/images/004339_female_Asian_60/mask5.jpg
012985,5,1,2,0,../input/data/train/images/004340_female_Asian_60/mask4.jpg
012986,17,1,2,2,../input/data/train/images/004340_female_Asian_60/normal.jpg
012987,11,1,2,1,../input/data/train/images/004340_female_Asian_60/incorrect_mask.jpg
012988,5,1,2,0,../input/data/train/images/004340_female_Asian_60/mask3.jpg
012989,5,1,2,0,../input/data/train/images/004340_female_Asian_60/mask1.jpg
012990,5,1,2,0,../input/data/train/images/004340_female_Asian_60/mask2.jpg
012991,5,1,2,0,../input/data/train/images/004340_female_Asian_60/mask5.jpg
012992,1,0,1,0,../input/data/train/images/004342_male_Asian_58/mask4.jpg
012993,13,0,1,2,../input/data/train/images/004342_male_Asian_58/normal.jpg
012994,7,0,1,1,../input/data/train/images/004342_male_Asian_58/incorrect_mask.jpg
012995,1,0,1,0,../input/data/train/images/004342_male_Asian_58/mask3.jpg
012996,1,0,1,0,../input/data/train/images/004342_male_Asian_58/mask1.jpg
012997,1,0,1,0,../input/data/train/images/004342_male_Asian_58/mask2.jpg
012998,1,0,1,0,../input/data/train/images/004342_male_Asian_58/mask5.jpg
012999,4,1,1,0,../input/data/train/images/004345_female_Asian_59/mask4.jpg
013000,16,1,1,2,../input/data/train/images/004345_female_Asian_59/normal.jpg
013001,10,1,1,1,../input/data/train/images/004345_female_Asian_59/incorrect_mask.jpg
013002,4,1,1,0,../input/data/train/images/004345_female_Asian_59/mask3.jpg
013003,4,1,1,0,../input/data/train/images/004345_female_Asian_59/mask1.jpg
013004,4,1,1,0,../input/data/train/images/004345_female_Asian_59/mask2.jpg
013005,4,1,1,0,../input/data/train/images/004345_female_Asian_59/mask5.jpg
013006,4,1,1,0,../input/data/train/images/004346_female_Asian_45/mask4.jpg
013007,16,1,1,2,../input/data/train/images/004346_female_Asian_45/normal.jpg
013008,10,1,1,1,../input/data/train/images/004346_female_Asian_45/incorrect_mask.jpg
013009,4,1,1,0,../input/data/train/images/004346_female_Asian_45/mask3.jpg
013010,4,1,1,0,../input/data/train/images/004346_female_Asian_45/mask1.jpg
013011,4,1,1,0,../input/data/train/images/004346_female_Asian_45/mask2.jpg
013012,4,1,1,0,../input/data/train/images/004346_female_Asian_45/mask5.jpg
013013,2,0,2,0,../input/data/train/images/004347_male_Asian_60/mask4.jpg
013014,14,0,2,2,../input/data/train/images/004347_male_Asian_60/normal.jpg
013015,8,0,2,1,../input/data/train/images/004347_male_Asian_60/incorrect_mask.jpg
013016,2,0,2,0,../input/data/train/images/004347_male_Asian_60/mask3.jpg
013017,2,0,2,0,../input/data/train/images/004347_male_Asian_60/mask1.jpg
013018,2,0,2,0,../input/data/train/images/004347_male_Asian_60/mask2.jpg
013019,2,0,2,0,../input/data/train/images/004347_male_Asian_60/mask5.jpg
013020,1,0,1,0,../input/data/train/images/004348_male_Asian_59/mask4.jpg
013021,13,0,1,2,../input/data/train/images/004348_male_Asian_59/normal.jpg
013022,7,0,1,1,../input/data/train/images/004348_male_Asian_59/incorrect_mask.jpg
013023,1,0,1,0,../input/data/train/images/004348_male_Asian_59/mask3.jpg
013024,1,0,1,0,../input/data/train/images/004348_male_Asian_59/mask1.jpg
013025,1,0,1,0,../input/data/train/images/004348_male_Asian_59/mask2.jpg
013026,1,0,1,0,../input/data/train/images/004348_male_Asian_59/mask5.jpg
013027,0,0,0,0,../input/data/train/images/004352_male_Asian_18/mask4.jpg
013028,12,0,0,2,../input/data/train/images/004352_male_Asian_18/normal.jpg
013029,6,0,0,1,../input/data/train/images/004352_male_Asian_18/incorrect_mask.jpg
013030,0,0,0,0,../input/data/train/images/004352_male_Asian_18/mask3.jpg
013031,0,0,0,0,../input/data/train/images/004352_male_Asian_18/mask1.jpg
013032,0,0,0,0,../input/data/train/images/004352_male_Asian_18/mask2.jpg
013033,0,0,0,0,../input/data/train/images/004352_male_Asian_18/mask5.jpg
013034,2,0,2,0,../input/data/train/images/004353_male_Asian_60/mask4.jpg
013035,14,0,2,2,../input/data/train/images/004353_male_Asian_60/normal.jpg
013036,8,0,2,1,../input/data/train/images/004353_male_Asian_60/incorrect_mask.jpg
013037,2,0,2,0,../input/data/train/images/004353_male_Asian_60/mask3.jpg
013038,2,0,2,0,../input/data/train/images/004353_male_Asian_60/mask1.jpg
013039,2,0,2,0,../input/data/train/images/004353_male_Asian_60/mask2.jpg
013040,2,0,2,0,../input/data/train/images/004353_male_Asian_60/mask5.jpg
013041,2,0,2,0,../input/data/train/images/004354_male_Asian_60/mask4.jpg
013042,14,0,2,2,../input/data/train/images/004354_male_Asian_60/normal.jpg
013043,8,0,2,1,../input/data/train/images/004354_male_Asian_60/incorrect_mask.jpg
013044,2,0,2,0,../input/data/train/images/004354_male_Asian_60/mask3.jpg
013045,2,0,2,0,../input/data/train/images/004354_male_Asian_60/mask1.jpg
013046,2,0,2,0,../input/data/train/images/004354_male_Asian_60/mask2.jpg
013047,2,0,2,0,../input/data/train/images/004354_male_Asian_60/mask5.jpg
013048,4,1,1,0,../input/data/train/images/004355_female_Asian_51/mask4.jpg
013049,16,1,1,2,../input/data/train/images/004355_female_Asian_51/normal.jpg
013050,10,1,1,1,../input/data/train/images/004355_female_Asian_51/incorrect_mask.jpg
013051,4,1,1,0,../input/data/train/images/004355_female_Asian_51/mask3.jpg
013052,4,1,1,0,../input/data/train/images/004355_female_Asian_51/mask1.jpg
013053,4,1,1,0,../input/data/train/images/004355_female_Asian_51/mask2.jpg
013054,4,1,1,0,../input/data/train/images/004355_female_Asian_51/mask5.jpg
013055,5,1,2,0,../input/data/train/images/004356_female_Asian_60/mask4.jpg
013056,17,1,2,2,../input/data/train/images/004356_female_Asian_60/normal.jpg
013057,11,1,2,1,../input/data/train/images/004356_female_Asian_60/incorrect_mask.jpg
013058,5,1,2,0,../input/data/train/images/004356_female_Asian_60/mask3.jpg
013059,5,1,2,0,../input/data/train/images/004356_female_Asian_60/mask1.jpg
013060,5,1,2,0,../input/data/train/images/004356_female_Asian_60/mask2.jpg
013061,5,1,2,0,../input/data/train/images/004356_female_Asian_60/mask5.jpg
013062,2,0,2,0,../input/data/train/images/004357_male_Asian_60/mask4.jpg
013063,14,0,2,2,../input/data/train/images/004357_male_Asian_60/normal.jpg
013064,8,0,2,1,../input/data/train/images/004357_male_Asian_60/incorrect_mask.jpg
013065,2,0,2,0,../input/data/train/images/004357_male_Asian_60/mask3.jpg
013066,2,0,2,0,../input/data/train/images/004357_male_Asian_60/mask1.jpg
013067,2,0,2,0,../input/data/train/images/004357_male_Asian_60/mask2.jpg
013068,2,0,2,0,../input/data/train/images/004357_male_Asian_60/mask5.jpg
013069,4,1,1,0,../input/data/train/images/004362_female_Asian_58/mask4.jpg
013070,16,1,1,2,../input/data/train/images/004362_female_Asian_58/normal.jpg
013071,10,1,1,1,../input/data/train/images/004362_female_Asian_58/incorrect_mask.jpg
013072,4,1,1,0,../input/data/train/images/004362_female_Asian_58/mask3.jpg
013073,4,1,1,0,../input/data/train/images/004362_female_Asian_58/mask1.jpg
013074,4,1,1,0,../input/data/train/images/004362_female_Asian_58/mask2.jpg
013075,4,1,1,0,../input/data/train/images/004362_female_Asian_58/mask5.jpg
013076,5,1,2,0,../input/data/train/images/004363_female_Asian_60/mask4.jpg
013077,17,1,2,2,../input/data/train/images/004363_female_Asian_60/normal.jpg
013078,11,1,2,1,../input/data/train/images/004363_female_Asian_60/incorrect_mask.jpg
013079,5,1,2,0,../input/data/train/images/004363_female_Asian_60/mask3.jpg
013080,5,1,2,0,../input/data/train/images/004363_female_Asian_60/mask1.jpg
013081,5,1,2,0,../input/data/train/images/004363_female_Asian_60/mask2.jpg
013082,5,1,2,0,../input/data/train/images/004363_female_Asian_60/mask5.jpg
013083,4,1,1,0,../input/data/train/images/004365_female_Asian_57/mask4.jpg
013084,16,1,1,2,../input/data/train/images/004365_female_Asian_57/normal.jpg
013085,10,1,1,1,../input/data/train/images/004365_female_Asian_57/incorrect_mask.jpg
013086,4,1,1,0,../input/data/train/images/004365_female_Asian_57/mask3.jpg
013087,4,1,1,0,../input/data/train/images/004365_female_Asian_57/mask1.jpg
013088,4,1,1,0,../input/data/train/images/004365_female_Asian_57/mask2.jpg
013089,4,1,1,0,../input/data/train/images/004365_female_Asian_57/mask5.jpg
013090,1,0,1,0,../input/data/train/images/004367_male_Asian_52/mask4.jpg
013091,13,0,1,2,../input/data/train/images/004367_male_Asian_52/normal.jpg
013092,7,0,1,1,../input/data/train/images/004367_male_Asian_52/incorrect_mask.jpg
013093,1,0,1,0,../input/data/train/images/004367_male_Asian_52/mask3.jpg
013094,1,0,1,0,../input/data/train/images/004367_male_Asian_52/mask1.jpg
013095,1,0,1,0,../input/data/train/images/004367_male_Asian_52/mask2.jpg
013096,1,0,1,0,../input/data/train/images/004367_male_Asian_52/mask5.jpg
013097,4,1,1,0,../input/data/train/images/004368_female_Asian_54/mask4.jpg
013098,16,1,1,2,../input/data/train/images/004368_female_Asian_54/normal.jpg
013099,10,1,1,1,../input/data/train/images/004368_female_Asian_54/incorrect_mask.jpg
013100,4,1,1,0,../input/data/train/images/004368_female_Asian_54/mask3.jpg
013101,4,1,1,0,../input/data/train/images/004368_female_Asian_54/mask1.jpg
013102,4,1,1,0,../input/data/train/images/004368_female_Asian_54/mask2.jpg
013103,4,1,1,0,../input/data/train/images/004368_female_Asian_54/mask5.jpg
013104,4,1,1,0,../input/data/train/images/004371_female_Asian_56/mask4.jpg
013105,16,1,1,2,../input/data/train/images/004371_female_Asian_56/normal.jpg
013106,10,1,1,1,../input/data/train/images/004371_female_Asian_56/incorrect_mask.jpg
013107,4,1,1,0,../input/data/train/images/004371_female_Asian_56/mask3.jpg
013108,4,1,1,0,../input/data/train/images/004371_female_Asian_56/mask1.jpg
013109,4,1,1,0,../input/data/train/images/004371_female_Asian_56/mask2.jpg
013110,4,1,1,0,../input/data/train/images/004371_female_Asian_56/mask5.jpg
013111,2,0,2,0,../input/data/train/images/004373_male_Asian_60/mask4.jpg
013112,14,0,2,2,../input/data/train/images/004373_male_Asian_60/normal.jpg
013113,8,0,2,1,../input/data/train/images/004373_male_Asian_60/incorrect_mask.jpg
013114,2,0,2,0,../input/data/train/images/004373_male_Asian_60/mask3.jpg
013115,2,0,2,0,../input/data/train/images/004373_male_Asian_60/mask1.jpg
013116,2,0,2,0,../input/data/train/images/004373_male_Asian_60/mask2.jpg
013117,2,0,2,0,../input/data/train/images/004373_male_Asian_60/mask5.jpg
013118,4,1,1,0,../input/data/train/images/004374_female_Asian_55/mask4.jpg
013119,16,1,1,2,../input/data/train/images/004374_female_Asian_55/normal.jpg
013120,10,1,1,1,../input/data/train/images/004374_female_Asian_55/incorrect_mask.jpg
013121,4,1,1,0,../input/data/train/images/004374_female_Asian_55/mask3.jpg
013122,4,1,1,0,../input/data/train/images/004374_female_Asian_55/mask1.jpg
013123,4,1,1,0,../input/data/train/images/004374_female_Asian_55/mask2.jpg
013124,4,1,1,0,../input/data/train/images/004374_female_Asian_55/mask5.jpg
013125,4,1,1,0,../input/data/train/images/004375_female_Asian_59/mask4.jpg
013126,16,1,1,2,../input/data/train/images/004375_female_Asian_59/normal.jpg
013127,10,1,1,1,../input/data/train/images/004375_female_Asian_59/incorrect_mask.jpg
013128,4,1,1,0,../input/data/train/images/004375_female_Asian_59/mask3.jpg
013129,4,1,1,0,../input/data/train/images/004375_female_Asian_59/mask1.jpg
013130,4,1,1,0,../input/data/train/images/004375_female_Asian_59/mask2.jpg
013131,4,1,1,0,../input/data/train/images/004375_female_Asian_59/mask5.jpg
013132,4,1,1,0,../input/data/train/images/004376_female_Asian_58/mask4.jpg
013133,16,1,1,2,../input/data/train/images/004376_female_Asian_58/normal.jpg
013134,10,1,1,1,../input/data/train/images/004376_female_Asian_58/incorrect_mask.jpg
013135,4,1,1,0,../input/data/train/images/004376_female_Asian_58/mask3.jpg
013136,4,1,1,0,../input/data/train/images/004376_female_Asian_58/mask1.jpg
013137,4,1,1,0,../input/data/train/images/004376_female_Asian_58/mask2.jpg
013138,4,1,1,0,../input/data/train/images/004376_female_Asian_58/mask5.jpg
013139,4,1,1,0,../input/data/train/images/004378_female_Asian_57/mask4.jpg
013140,16,1,1,2,../input/data/train/images/004378_female_Asian_57/normal.jpg
013141,10,1,1,1,../input/data/train/images/004378_female_Asian_57/incorrect_mask.jpg
013142,4,1,1,0,../input/data/train/images/004378_female_Asian_57/mask3.jpg
013143,4,1,1,0,../input/data/train/images/004378_female_Asian_57/mask1.jpg
013144,4,1,1,0,../input/data/train/images/004378_female_Asian_57/mask2.jpg
013145,4,1,1,0,../input/data/train/images/004378_female_Asian_57/mask5.jpg
013146,5,1,2,0,../input/data/train/images/004380_female_Asian_60/mask4.jpg
013147,17,1,2,2,../input/data/train/images/004380_female_Asian_60/normal.jpg
013148,11,1,2,1,../input/data/train/images/004380_female_Asian_60/incorrect_mask.jpg
013149,5,1,2,0,../input/data/train/images/004380_female_Asian_60/mask3.jpg
013150,5,1,2,0,../input/data/train/images/004380_female_Asian_60/mask1.jpg
013151,5,1,2,0,../input/data/train/images/004380_female_Asian_60/mask2.jpg
013152,5,1,2,0,../input/data/train/images/004380_female_Asian_60/mask5.jpg
013153,1,0,1,0,../input/data/train/images/004381_male_Asian_50/mask4.jpg
013154,13,0,1,2,../input/data/train/images/004381_male_Asian_50/normal.jpg
013155,7,0,1,1,../input/data/train/images/004381_male_Asian_50/incorrect_mask.jpg
013156,1,0,1,0,../input/data/train/images/004381_male_Asian_50/mask3.jpg
013157,1,0,1,0,../input/data/train/images/004381_male_Asian_50/mask1.jpg
013158,1,0,1,0,../input/data/train/images/004381_male_Asian_50/mask2.jpg
013159,1,0,1,0,../input/data/train/images/004381_male_Asian_50/mask5.jpg
013160,4,1,1,0,../input/data/train/images/004382_female_Asian_55/mask4.jpg
013161,16,1,1,2,../input/data/train/images/004382_female_Asian_55/normal.jpg
013162,10,1,1,1,../input/data/train/images/004382_female_Asian_55/incorrect_mask.jpg
013163,4,1,1,0,../input/data/train/images/004382_female_Asian_55/mask3.jpg
013164,4,1,1,0,../input/data/train/images/004382_female_Asian_55/mask1.jpg
013165,4,1,1,0,../input/data/train/images/004382_female_Asian_55/mask2.jpg
013166,4,1,1,0,../input/data/train/images/004382_female_Asian_55/mask5.jpg
013167,0,0,0,0,../input/data/train/images/004383_male_Asian_22/mask4.jpg
013168,12,0,0,2,../input/data/train/images/004383_male_Asian_22/normal.jpg
013169,6,0,0,1,../input/data/train/images/004383_male_Asian_22/incorrect_mask.jpg
013170,0,0,0,0,../input/data/train/images/004383_male_Asian_22/mask3.jpg
013171,0,0,0,0,../input/data/train/images/004383_male_Asian_22/mask1.jpg
013172,0,0,0,0,../input/data/train/images/004383_male_Asian_22/mask2.jpg
013173,0,0,0,0,../input/data/train/images/004383_male_Asian_22/mask5.jpg
013174,5,1,2,0,../input/data/train/images/004384_female_Asian_60/mask4.jpg
013175,17,1,2,2,../input/data/train/images/004384_female_Asian_60/normal.jpg
013176,11,1,2,1,../input/data/train/images/004384_female_Asian_60/incorrect_mask.jpg
013177,5,1,2,0,../input/data/train/images/004384_female_Asian_60/mask3.jpg
013178,5,1,2,0,../input/data/train/images/004384_female_Asian_60/mask1.jpg
013179,5,1,2,0,../input/data/train/images/004384_female_Asian_60/mask2.jpg
013180,5,1,2,0,../input/data/train/images/004384_female_Asian_60/mask5.jpg
013181,2,0,2,0,../input/data/train/images/004385_male_Asian_60/mask4.jpg
013182,14,0,2,2,../input/data/train/images/004385_male_Asian_60/normal.jpg
013183,8,0,2,1,../input/data/train/images/004385_male_Asian_60/incorrect_mask.jpg
013184,2,0,2,0,../input/data/train/images/004385_male_Asian_60/mask3.jpg
013185,2,0,2,0,../input/data/train/images/004385_male_Asian_60/mask1.jpg
013186,2,0,2,0,../input/data/train/images/004385_male_Asian_60/mask2.jpg
013187,2,0,2,0,../input/data/train/images/004385_male_Asian_60/mask5.jpg
013188,5,1,2,0,../input/data/train/images/004386_female_Asian_60/mask4.jpg
013189,17,1,2,2,../input/data/train/images/004386_female_Asian_60/normal.jpg
013190,11,1,2,1,../input/data/train/images/004386_female_Asian_60/incorrect_mask.jpg
013191,5,1,2,0,../input/data/train/images/004386_female_Asian_60/mask3.jpg
013192,5,1,2,0,../input/data/train/images/004386_female_Asian_60/mask1.jpg
013193,5,1,2,0,../input/data/train/images/004386_female_Asian_60/mask2.jpg
013194,5,1,2,0,../input/data/train/images/004386_female_Asian_60/mask5.jpg
013195,4,1,1,0,../input/data/train/images/004388_female_Asian_45/mask4.jpg
013196,16,1,1,2,../input/data/train/images/004388_female_Asian_45/normal.jpg
013197,10,1,1,1,../input/data/train/images/004388_female_Asian_45/incorrect_mask.jpg
013198,4,1,1,0,../input/data/train/images/004388_female_Asian_45/mask3.jpg
013199,4,1,1,0,../input/data/train/images/004388_female_Asian_45/mask1.jpg
013200,4,1,1,0,../input/data/train/images/004388_female_Asian_45/mask2.jpg
013201,4,1,1,0,../input/data/train/images/004388_female_Asian_45/mask5.jpg
013202,4,1,1,0,../input/data/train/images/004389_female_Asian_36/mask4.jpg
013203,16,1,1,2,../input/data/train/images/004389_female_Asian_36/normal.jpg
013204,10,1,1,1,../input/data/train/images/004389_female_Asian_36/incorrect_mask.jpg
013205,4,1,1,0,../input/data/train/images/004389_female_Asian_36/mask3.jpg
013206,4,1,1,0,../input/data/train/images/004389_female_Asian_36/mask1.jpg
013207,4,1,1,0,../input/data/train/images/004389_female_Asian_36/mask2.jpg
013208,4,1,1,0,../input/data/train/images/004389_female_Asian_36/mask5.jpg
013209,4,1,1,0,../input/data/train/images/004390_female_Asian_51/mask4.jpg
013210,16,1,1,2,../input/data/train/images/004390_female_Asian_51/normal.jpg
013211,10,1,1,1,../input/data/train/images/004390_female_Asian_51/incorrect_mask.jpg
013212,4,1,1,0,../input/data/train/images/004390_female_Asian_51/mask3.jpg
013213,4,1,1,0,../input/data/train/images/004390_female_Asian_51/mask1.jpg
013214,4,1,1,0,../input/data/train/images/004390_female_Asian_51/mask2.jpg
013215,4,1,1,0,../input/data/train/images/004390_female_Asian_51/mask5.jpg
013216,4,1,1,0,../input/data/train/images/004391_female_Asian_55/mask4.jpg
013217,16,1,1,2,../input/data/train/images/004391_female_Asian_55/normal.jpg
013218,10,1,1,1,../input/data/train/images/004391_female_Asian_55/incorrect_mask.jpg
013219,4,1,1,0,../input/data/train/images/004391_female_Asian_55/mask3.jpg
013220,4,1,1,0,../input/data/train/images/004391_female_Asian_55/mask1.jpg
013221,4,1,1,0,../input/data/train/images/004391_female_Asian_55/mask2.jpg
013222,4,1,1,0,../input/data/train/images/004391_female_Asian_55/mask5.jpg
013223,3,1,0,0,../input/data/train/images/004392_female_Asian_18/mask4.jpg
013224,15,1,0,2,../input/data/train/images/004392_female_Asian_18/normal.jpg
013225,9,1,0,1,../input/data/train/images/004392_female_Asian_18/incorrect_mask.jpg
013226,3,1,0,0,../input/data/train/images/004392_female_Asian_18/mask3.jpg
013227,3,1,0,0,../input/data/train/images/004392_female_Asian_18/mask1.jpg
013228,3,1,0,0,../input/data/train/images/004392_female_Asian_18/mask2.jpg
013229,3,1,0,0,../input/data/train/images/004392_female_Asian_18/mask5.jpg
013230,2,0,2,0,../input/data/train/images/004393_male_Asian_60/mask4.jpg
013231,14,0,2,2,../input/data/train/images/004393_male_Asian_60/normal.jpg
013232,8,0,2,1,../input/data/train/images/004393_male_Asian_60/incorrect_mask.jpg
013233,2,0,2,0,../input/data/train/images/004393_male_Asian_60/mask3.jpg
013234,2,0,2,0,../input/data/train/images/004393_male_Asian_60/mask1.jpg
013235,2,0,2,0,../input/data/train/images/004393_male_Asian_60/mask2.jpg
013236,2,0,2,0,../input/data/train/images/004393_male_Asian_60/mask5.jpg
013237,1,0,1,0,../input/data/train/images/004394_male_Asian_53/mask4.jpg
013238,13,0,1,2,../input/data/train/images/004394_male_Asian_53/normal.jpg
013239,7,0,1,1,../input/data/train/images/004394_male_Asian_53/incorrect_mask.jpg
013240,1,0,1,0,../input/data/train/images/004394_male_Asian_53/mask3.jpg
013241,1,0,1,0,../input/data/train/images/004394_male_Asian_53/mask1.jpg
013242,1,0,1,0,../input/data/train/images/004394_male_Asian_53/mask2.jpg
013243,1,0,1,0,../input/data/train/images/004394_male_Asian_53/mask5.jpg
013244,5,1,2,0,../input/data/train/images/004396_female_Asian_60/mask4.jpg
013245,17,1,2,2,../input/data/train/images/004396_female_Asian_60/normal.jpg
013246,11,1,2,1,../input/data/train/images/004396_female_Asian_60/incorrect_mask.jpg
013247,5,1,2,0,../input/data/train/images/004396_female_Asian_60/mask3.jpg
013248,5,1,2,0,../input/data/train/images/004396_female_Asian_60/mask1.jpg
013249,5,1,2,0,../input/data/train/images/004396_female_Asian_60/mask2.jpg
013250,5,1,2,0,../input/data/train/images/004396_female_Asian_60/mask5.jpg
013251,2,0,2,0,../input/data/train/images/004398_male_Asian_60/mask4.jpg
013252,14,0,2,2,../input/data/train/images/004398_male_Asian_60/normal.jpg
013253,8,0,2,1,../input/data/train/images/004398_male_Asian_60/incorrect_mask.jpg
013254,2,0,2,0,../input/data/train/images/004398_male_Asian_60/mask3.jpg
013255,2,0,2,0,../input/data/train/images/004398_male_Asian_60/mask1.jpg
013256,2,0,2,0,../input/data/train/images/004398_male_Asian_60/mask2.jpg
013257,2,0,2,0,../input/data/train/images/004398_male_Asian_60/mask5.jpg
013258,4,1,1,0,../input/data/train/images/004399_female_Asian_59/mask4.jpg
013259,16,1,1,2,../input/data/train/images/004399_female_Asian_59/normal.jpg
013260,10,1,1,1,../input/data/train/images/004399_female_Asian_59/incorrect_mask.jpg
013261,4,1,1,0,../input/data/train/images/004399_female_Asian_59/mask3.jpg
013262,4,1,1,0,../input/data/train/images/004399_female_Asian_59/mask1.jpg
013263,4,1,1,0,../input/data/train/images/004399_female_Asian_59/mask2.jpg
013264,4,1,1,0,../input/data/train/images/004399_female_Asian_59/mask5.jpg
013265,0,0,0,0,../input/data/train/images/004412_male_Asian_19/mask4.jpg
013266,12,0,0,2,../input/data/train/images/004412_male_Asian_19/normal.jpg
013267,6,0,0,1,../input/data/train/images/004412_male_Asian_19/incorrect_mask.jpg
013268,0,0,0,0,../input/data/train/images/004412_male_Asian_19/mask3.jpg
013269,0,0,0,0,../input/data/train/images/004412_male_Asian_19/mask1.jpg
013270,0,0,0,0,../input/data/train/images/004412_male_Asian_19/mask2.jpg
013271,0,0,0,0,../input/data/train/images/004412_male_Asian_19/mask5.jpg
013272,0,0,0,0,../input/data/train/images/004413_male_Asian_18/mask4.jpg
013273,12,0,0,2,../input/data/train/images/004413_male_Asian_18/normal.jpg
013274,6,0,0,1,../input/data/train/images/004413_male_Asian_18/incorrect_mask.jpg
013275,0,0,0,0,../input/data/train/images/004413_male_Asian_18/mask3.jpg
013276,0,0,0,0,../input/data/train/images/004413_male_Asian_18/mask1.jpg
013277,0,0,0,0,../input/data/train/images/004413_male_Asian_18/mask2.jpg
013278,0,0,0,0,../input/data/train/images/004413_male_Asian_18/mask5.jpg
013279,3,1,0,0,../input/data/train/images/004414_female_Asian_20/mask4.jpg
013280,15,1,0,2,../input/data/train/images/004414_female_Asian_20/normal.jpg
013281,9,1,0,1,../input/data/train/images/004414_female_Asian_20/incorrect_mask.jpg
013282,3,1,0,0,../input/data/train/images/004414_female_Asian_20/mask3.jpg
013283,3,1,0,0,../input/data/train/images/004414_female_Asian_20/mask1.jpg
013284,3,1,0,0,../input/data/train/images/004414_female_Asian_20/mask2.jpg
013285,3,1,0,0,../input/data/train/images/004414_female_Asian_20/mask5.jpg
013286,3,1,0,0,../input/data/train/images/004417_female_Asian_28/mask4.jpg
013287,15,1,0,2,../input/data/train/images/004417_female_Asian_28/normal.jpg
013288,9,1,0,1,../input/data/train/images/004417_female_Asian_28/incorrect_mask.jpg
013289,3,1,0,0,../input/data/train/images/004417_female_Asian_28/mask3.jpg
013290,3,1,0,0,../input/data/train/images/004417_female_Asian_28/mask1.jpg
013291,3,1,0,0,../input/data/train/images/004417_female_Asian_28/mask2.jpg
013292,3,1,0,0,../input/data/train/images/004417_female_Asian_28/mask5.jpg
013293,0,0,0,0,../input/data/train/images/004418_male_Asian_20/mask4.jpg
013294,12,0,0,2,../input/data/train/images/004418_male_Asian_20/normal.jpg
013295,6,0,0,1,../input/data/train/images/004418_male_Asian_20/incorrect_mask.jpg
013296,0,0,0,0,../input/data/train/images/004418_male_Asian_20/mask3.jpg
013297,0,0,0,0,../input/data/train/images/004418_male_Asian_20/mask1.jpg
013298,0,0,0,0,../input/data/train/images/004418_male_Asian_20/mask2.jpg
013299,0,0,0,0,../input/data/train/images/004418_male_Asian_20/mask5.jpg
013300,4,1,1,0,../input/data/train/images/004420_female_Asian_32/mask4.jpg
013301,16,1,1,2,../input/data/train/images/004420_female_Asian_32/normal.jpg
013302,10,1,1,1,../input/data/train/images/004420_female_Asian_32/incorrect_mask.jpg
013303,4,1,1,0,../input/data/train/images/004420_female_Asian_32/mask3.jpg
013304,4,1,1,0,../input/data/train/images/004420_female_Asian_32/mask1.jpg
013305,4,1,1,0,../input/data/train/images/004420_female_Asian_32/mask2.jpg
013306,4,1,1,0,../input/data/train/images/004420_female_Asian_32/mask5.jpg
013307,1,0,1,0,../input/data/train/images/004421_male_Asian_30/mask4.jpg
013308,13,0,1,2,../input/data/train/images/004421_male_Asian_30/normal.jpg
013309,7,0,1,1,../input/data/train/images/004421_male_Asian_30/incorrect_mask.jpg
013310,1,0,1,0,../input/data/train/images/004421_male_Asian_30/mask3.jpg
013311,1,0,1,0,../input/data/train/images/004421_male_Asian_30/mask1.jpg
013312,1,0,1,0,../input/data/train/images/004421_male_Asian_30/mask2.jpg
013313,1,0,1,0,../input/data/train/images/004421_male_Asian_30/mask5.jpg
013314,3,1,0,0,../input/data/train/images/004422_female_Asian_20/mask4.jpg
013315,15,1,0,2,../input/data/train/images/004422_female_Asian_20/normal.jpg
013316,9,1,0,1,../input/data/train/images/004422_female_Asian_20/incorrect_mask.jpg
013317,3,1,0,0,../input/data/train/images/004422_female_Asian_20/mask3.jpg
013318,3,1,0,0,../input/data/train/images/004422_female_Asian_20/mask1.jpg
013319,3,1,0,0,../input/data/train/images/004422_female_Asian_20/mask2.jpg
013320,3,1,0,0,../input/data/train/images/004422_female_Asian_20/mask5.jpg
013321,0,0,0,0,../input/data/train/images/004423_male_Asian_18/mask4.jpg
013322,12,0,0,2,../input/data/train/images/004423_male_Asian_18/normal.jpg
013323,6,0,0,1,../input/data/train/images/004423_male_Asian_18/incorrect_mask.jpg
013324,0,0,0,0,../input/data/train/images/004423_male_Asian_18/mask3.jpg
013325,0,0,0,0,../input/data/train/images/004423_male_Asian_18/mask1.jpg
013326,0,0,0,0,../input/data/train/images/004423_male_Asian_18/mask2.jpg
013327,0,0,0,0,../input/data/train/images/004423_male_Asian_18/mask5.jpg
